Offshore_f,159.9318805
Offshore_g,124.3914626
Onshore,59.1238
PV_g,31.48623515
PV_c,44.04081
river,143.9091399
lake,110.2334321
nuc,301.4097
OCGT,38.4925
CCGT,60.2251
PHS,26.66765
electrolysis,35.0914
hydrogen,0
h2_ccgt, 66.91678
SC,3.333
